transaction_id,date,customer_code,product_code,market_code,quantity,sales_amount,cost_price,profit
TXN01160,2023-01-25,CUS003,PRD005,MKT004,21,187.74,122.03,65.71
TXN01171,2023-01-25,CUS016,PRD016,MKT007,17,275.74,124.08,151.66
TXN00718,2023-01-26,CUS010,PRD009,MKT006,16,891.2,579.28,311.92
TXN03758,2023-01-26,CUS013,PRD015,MKT003,4,108.92,70.8,38.12
TXN04123,2023-01-26,CUS016,PRD020,MKT009,12,911.88,592.72,319.16
TXN04249,2023-01-26,CUS022,PRD008,MKT008,3,30.33,13.65,16.68
TXN01774,2023-01-27,CUS028,PRD016,MKT007,20,309.4,139.23,170.17
TXN01956,2023-01-27,CUS005,PRD016,MKT006,2,37.1,16.7,20.4
TXN02623,2023-01-27,CUS013,PRD011,MKT010,16,232.8,104.76,128.04
TXN01202,2023-01-28,CUS021,PRD011,MKT003,4,56.84,25.58,31.26
TXN02200,2023-01-28,CUS011,PRD015,MKT003,13,329.03,213.87,115.16
TXN00428,2023-01-29,CUS014,PRD015,MKT003,9,239.85,155.9,83.95
TXN00583,2023-01-29,CUS038,PRD002,MKT003,12,303.0,136.35,166.65
TXN00653,2023-01-29,CUS044,PRD003,MKT009,3,161.61,105.05,56.56
TXN00831,2023-01-29,CUS001,PRD002,MKT001,6,145.2,65.34,79.86
TXN01560,2023-01-29,CUS012,PRD020,MKT006,5,384.3,249.8,134.5
TXN04424,2023-01-29,CUS014,PRD020,MKT007,4,264.68,172.04,92.64
TXN04689,2023-01-29,CUS017,PRD006,MKT005,9,411.48,185.17,226.31
TXN01842,2023-01-31,CUS021,PRD003,MKT003,7,361.06,234.69,126.37
TXN04595,2023-02-01,CUS013,PRD012,MKT003,14,507.36,329.78,177.58
TXN04864,2023-02-01,CUS019,PRD007,MKT003,18,513.9,334.04,179.86
TXN00560,2023-02-02,CUS035,PRD009,MKT002,6,373.86,243.01,130.85
TXN02300,2023-02-02,CUS014,PRD018,MKT003,17,461.04,207.47,253.57
TXN02839,2023-02-02,CUS009,PRD020,MKT001,19,1438.3,934.9,503.4
TXN01899,2023-02-03,CUS042,PRD015,MKT004,5,133.25,86.61,46.64
TXN00488,2023-02-04,CUS012,PRD020,MKT002,4,265.84,172.8,93.04
TXN01007,2023-02-04,CUS026,PRD020,MKT010,20,1338.0,869.7,468.3
TXN02256,2023-02-04,CUS022,PRD007,MKT010,17,519.01,337.36,181.65
TXN03145,2023-02-04,CUS004,PRD004,MKT002,7,231.63,104.23,127.4
TXN03292,2023-02-04,CUS019,PRD007,MKT007,18,590.94,384.11,206.83
TXN03671,2023-02-04,CUS026,PRD010,MKT007,7,150.15,67.57,82.58
TXN04124,2023-02-04,CUS015,PRD019,MKT003,5,166.9,108.49,58.41
TXN04873,2023-02-04,CUS008,PRD020,MKT005,20,1350.2,877.63,472.57
TXN02045,2023-02-05,CUS007,PRD004,MKT004,4,148.28,66.73,81.55
TXN03246,2023-02-05,CUS001,PRD020,MKT001,6,386.34,251.12,135.22
TXN00097,2023-02-06,CUS019,PRD007,MKT002,2,57.32,37.26,20.06
TXN01979,2023-02-06,CUS006,PRD011,MKT005,16,230.88,103.9,126.98
TXN02687,2023-02-06,CUS030,PRD010,MKT006,14,268.1,120.64,147.46
TXN02740,2023-02-06,CUS002,PRD008,MKT010,7,76.37,34.37,42.0
TXN03301,2023-02-06,CUS004,PRD015,MKT004,3,68.46,44.5,23.96
TXN04332,2023-02-06,CUS019,PRD016,MKT001,6,96.48,43.42,53.06
TXN03590,2023-02-08,CUS009,PRD017,MKT008,3,262.23,170.45,91.78
TXN04832,2023-02-08,CUS002,PRD004,MKT004,7,262.85,118.28,144.57
TXN00390,2023-02-09,CUS029,PRD004,MKT006,12,393.36,177.01,216.35
TXN01891,2023-02-09,CUS029,PRD003,MKT008,19,1024.29,665.79,358.5
TXN02210,2023-02-09,CUS013,PRD004,MKT001,8,284.08,127.84,156.24
TXN02695,2023-02-09,CUS029,PRD013,MKT002,16,908.64,408.89,499.75
TXN01522,2023-02-10,CUS013,PRD004,MKT002,4,131.52,59.18,72.34
TXN01958,2023-02-10,CUS004,PRD018,MKT007,16,445.44,200.45,244.99
TXN02031,2023-02-10,CUS003,PRD003,MKT006,10,462.6,300.69,161.91
TXN04818,2023-02-10,CUS026,PRD007,MKT002,8,257.44,167.34,90.1
TXN03457,2023-02-12,CUS024,PRD014,MKT003,12,268.44,120.8,147.64
TXN00079,2023-02-13,CUS018,PRD013,MKT002,6,314.94,141.72,173.22
TXN02142,2023-02-13,CUS045,PRD012,MKT003,5,196.7,127.86,68.84
TXN03461,2023-02-13,CUS019,PRD016,MKT007,4,64.36,28.96,35.4
TXN04535,2023-02-13,CUS023,PRD003,MKT004,17,773.33,502.66,270.67
TXN00524,2023-02-15,CUS010,PRD010,MKT002,5,92.7,41.72,50.98
TXN01935,2023-02-15,CUS027,PRD017,MKT004,19,1857.63,1207.46,650.17
TXN04731,2023-02-15,CUS016,PRD014,MKT010,11,277.64,124.94,152.7
TXN00673,2023-02-16,CUS002,PRD019,MKT008,12,429.48,279.16,150.32
TXN01348,2023-02-16,CUS008,PRD002,MKT001,1,25.35,11.41,13.94
TXN02312,2023-02-16,CUS030,PRD018,MKT002,15,459.45,206.75,252.7
TXN03030,2023-02-16,CUS022,PRD017,MKT002,17,1550.91,1008.09,542.82
TXN04940,2023-02-16,CUS022,PRD020,MKT002,1,67.2,43.68,23.52
TXN00344,2023-02-17,CUS010,PRD006,MKT006,5,210.35,94.66,115.69
TXN03154,2023-02-17,CUS026,PRD010,MKT009,19,403.75,181.69,222.06
TXN04394,2023-02-17,CUS001,PRD009,MKT010,15,924.6,600.99,323.61
TXN00776,2023-02-18,CUS024,PRD019,MKT004,19,668.23,434.35,233.88
TXN01291,2023-02-18,CUS019,PRD015,MKT010,1,24.93,16.2,8.73
TXN01106,2023-02-19,CUS022,PRD006,MKT001,6,288.0,129.6,158.4
TXN01227,2023-02-19,CUS010,PRD014,MKT007,17,401.88,180.85,221.03
TXN01390,2023-02-19,CUS007,PRD014,MKT010,6,129.6,58.32,71.28
TXN02066,2023-02-19,CUS001,PRD017,MKT008,8,777.2,505.18,272.02
TXN02076,2023-02-20,CUS004,PRD002,MKT006,4,95.56,43.0,52.56
TXN03831,2023-02-20,CUS010,PRD010,MKT007,13,264.81,119.16,145.65
TXN01117,2023-02-21,CUS018,PRD011,MKT006,8,119.28,53.68,65.6
TXN04051,2023-02-21,CUS026,PRD005,MKT003,14,127.26,82.72,44.54
TXN04910,2023-02-22,CUS021,PRD014,MKT007,9,216.72,97.52,119.2
TXN02224,2023-02-23,CUS031,PRD009,MKT001,15,862.8,560.82,301.98
TXN02525,2023-02-23,CUS007,PRD015,MKT003,3,72.36,47.03,25.33
TXN04217,2023-02-23,CUS003,PRD004,MKT007,5,160.95,72.43,88.52
TXN04457,2023-02-23,CUS010,PRD001,MKT003,20,245.0,110.25,134.75
TXN03008,2023-02-24,CUS025,PRD018,MKT006,9,235.98,106.19,129.79
TXN03484,2023-02-24,CUS026,PRD014,MKT007,5,125.9,56.66,69.24
TXN00442,2023-02-25,CUS007,PRD004,MKT001,14,482.58,217.16,265.42
TXN02303,2023-02-25,CUS012,PRD007,MKT007,12,385.56,250.61,134.95
TXN02594,2023-02-25,CUS020,PRD020,MKT007,3,192.99,125.44,67.55
TXN03163,2023-02-25,CUS003,PRD002,MKT008,12,298.32,134.24,164.08
TXN02967,2023-02-26,CUS036,PRD006,MKT005,19,869.82,391.42,478.4
TXN03580,2023-02-26,CUS008,PRD003,MKT002,2,108.58,70.58,38.0
TXN01643,2023-02-27,CUS030,PRD015,MKT005,16,389.6,253.24,136.36
TXN01186,2023-02-28,CUS019,PRD016,MKT005,10,156.2,70.29,85.91
TXN01628,2023-02-28,CUS032,PRD008,MKT001,3,31.71,14.27,17.44
TXN02988,2023-02-28,CUS014,PRD018,MKT004,19,489.44,220.25,269.19
TXN00669,2023-03-01,CUS025,PRD003,MKT005,7,323.4,210.21,113.19
TXN01508,2023-03-01,CUS011,PRD010,MKT006,20,365.6,164.52,201.08
TXN01645,2023-03-01,CUS020,PRD001,MKT010,22,303.82,136.72,167.1
TXN02444,2023-03-01,CUS030,PRD008,MKT002,17,163.54,73.59,89.95
TXN03190,2023-03-01,CUS019,PRD009,MKT001,1,64.82,42.13,22.69
TXN03969,2023-03-01,CUS028,PRD014,MKT002,2,47.8,21.51,26.29
TXN01968,2023-03-02,CUS003,PRD018,MKT008,1,29.05,13.07,15.98
TXN04265,2023-03-02,CUS030,PRD007,MKT007,7,223.86,145.51,78.35
TXN03747,2023-03-03,CUS029,PRD020,MKT010,10,698.8,454.22,244.58
TXN02169,2023-03-04,CUS030,PRD003,MKT005,14,665.84,432.8,233.04
TXN02849,2023-03-04,CUS002,PRD014,MKT001,5,113.25,50.96,62.29
TXN02442,2023-03-05,CUS023,PRD007,MKT007,12,374.16,243.2,130.96
TXN02445,2023-03-06,CUS006,PRD012,MKT001,12,471.24,306.31,164.93
TXN04311,2023-03-06,CUS021,PRD019,MKT002,7,251.23,163.3,87.93
TXN01575,2023-03-07,CUS003,PRD012,MKT003,22,915.42,595.02,320.4
TXN03613,2023-03-07,CUS019,PRD015,MKT005,23,614.56,399.46,215.1
TXN02400,2023-03-08,CUS023,PRD016,MKT006,20,359.0,161.55,197.45
TXN02431,2023-03-08,CUS039,PRD004,MKT006,3,94.56,42.55,52.01
TXN01203,2023-03-09,CUS024,PRD007,MKT003,11,353.65,229.87,123.78
TXN04440,2023-03-09,CUS007,PRD017,MKT007,8,730.0,474.5,255.5
TXN04820,2023-03-09,CUS034,PRD004,MKT007,18,627.48,282.37,345.11
TXN00151,2023-03-10,CUS003,PRD020,MKT007,24,1805.04,1173.28,631.76
TXN00213,2023-03-10,CUS013,PRD003,MKT004,8,399.92,259.95,139.97
TXN01555,2023-03-10,CUS023,PRD017,MKT006,21,1821.75,1184.14,637.61
TXN02738,2023-03-10,CUS008,PRD003,MKT002,22,1117.38,726.3,391.08
TXN03527,2023-03-10,CUS003,PRD007,MKT001,22,720.94,468.61,252.33
TXN03660,2023-03-11,CUS011,PRD011,MKT007,7,102.9,46.3,56.6
TXN04783,2023-03-11,CUS026,PRD005,MKT001,3,27.9,18.14,9.76
TXN00089,2023-03-12,CUS025,PRD016,MKT001,10,156.6,70.47,86.13
TXN04150,2023-03-12,CUS045,PRD012,MKT010,9,352.08,228.85,123.23
TXN04907,2023-03-12,CUS031,PRD009,MKT006,17,945.54,614.6,330.94
TXN01214,2023-03-13,CUS026,PRD019,MKT002,4,123.4,80.21,43.19
TXN01961,2023-03-13,CUS044,PRD014,MKT003,15,335.25,150.86,184.39
TXN02387,2023-03-13,CUS007,PRD010,MKT002,22,435.82,196.12,239.7
TXN02798,2023-03-13,CUS044,PRD001,MKT001,12,150.0,67.5,82.5
TXN03912,2023-03-13,CUS013,PRD017,MKT004,15,1449.75,942.34,507.41
TXN04632,2023-03-13,CUS009,PRD006,MKT008,18,866.7,390.01,476.69
TXN00340,2023-03-14,CUS043,PRD019,MKT008,1,31.66,20.58,11.08
TXN02034,2023-03-14,CUS034,PRD009,MKT001,4,236.88,153.97,82.91
TXN03062,2023-03-14,CUS022,PRD012,MKT004,19,694.07,451.15,242.92
TXN03626,2023-03-14,CUS001,PRD017,MKT002,5,465.55,302.61,162.94
TXN03655,2023-03-14,CUS036,PRD003,MKT004,16,762.4,495.56,266.84
TXN03919,2023-03-14,CUS006,PRD004,MKT004,14,492.1,221.44,270.66
TXN04201,2023-03-14,CUS006,PRD011,MKT003,3,43.35,19.51,23.84
TXN02124,2023-03-15,CUS009,PRD009,MKT002,25,1426.75,927.39,499.36
TXN04719,2023-03-15,CUS020,PRD018,MKT006,16,446.4,200.88,245.52
TXN01757,2023-03-16,CUS027,PRD019,MKT001,16,528.16,343.3,184.86
TXN02420,2023-03-16,CUS049,PRD014,MKT006,11,255.53,114.99,140.54
TXN02936,2023-03-16,CUS002,PRD013,MKT002,18,891.0,400.95,490.05
TXN03768,2023-03-16,CUS008,PRD017,MKT002,1,83.12,54.03,29.09
TXN02882,2023-03-17,CUS004,PRD017,MKT007,14,1270.36,825.73,444.63
TXN03294,2023-03-17,CUS048,PRD007,MKT002,19,600.02,390.01,210.01
TXN01351,2023-03-18,CUS015,PRD018,MKT001,19,497.8,224.01,273.79
TXN04456,2023-03-18,CUS014,PRD009,MKT004,21,1371.93,891.75,480.18
TXN04606,2023-03-18,CUS016,PRD018,MKT007,7,179.41,80.73,98.68
TXN02273,2023-03-19,CUS025,PRD011,MKT009,15,240.9,108.4,132.5
TXN03760,2023-03-19,CUS011,PRD008,MKT005,6,54.18,24.38,29.8
TXN03951,2023-03-19,CUS006,PRD009,MKT002,6,374.1,243.17,130.93
TXN00033,2023-03-20,CUS040,PRD001,MKT005,20,285.6,128.52,157.08
TXN01177,2023-03-20,CUS017,PRD010,MKT004,10,206.4,92.88,113.52
TXN02338,2023-03-20,CUS003,PRD006,MKT008,2,98.66,44.4,54.26
TXN03189,2023-03-20,CUS013,PRD004,MKT003,9,342.81,154.26,188.55
TXN00406,2023-03-21,CUS031,PRD017,MKT009,10,839.1,545.41,293.69
TXN00576,2023-03-21,CUS024,PRD002,MKT006,19,466.64,209.99,256.65
TXN01371,2023-03-22,CUS025,PRD006,MKT006,11,479.16,215.62,263.54
TXN03102,2023-03-22,CUS017,PRD013,MKT001,1,56.35,25.36,30.99
TXN03944,2023-03-22,CUS035,PRD001,MKT009,8,108.16,48.67,59.49
TXN04472,2023-03-22,CUS006,PRD017,MKT006,14,1139.6,740.74,398.86
TXN01579,2023-03-23,CUS006,PRD014,MKT001,21,501.69,225.76,275.93
TXN01812,2023-03-23,CUS019,PRD018,MKT008,22,609.18,274.13,335.05
TXN03317,2023-03-23,CUS035,PRD001,MKT002,14,197.54,88.89,108.65
TXN03715,2023-03-23,CUS026,PRD004,MKT002,23,803.85,361.73,442.12
TXN04151,2023-03-23,CUS023,PRD011,MKT006,21,300.3,135.14,165.16
TXN02440,2023-03-25,CUS005,PRD002,MKT004,25,569.75,256.39,313.36
TXN03381,2023-03-25,CUS020,PRD006,MKT001,19,938.6,422.37,516.23
TXN01155,2023-03-26,CUS003,PRD003,MKT005,20,1080.0,702.0,378.0
TXN03815,2023-03-26,CUS022,PRD011,MKT006,8,119.44,53.75,65.69
TXN04822,2023-03-26,CUS033,PRD009,MKT009,17,1015.58,660.13,355.45
TXN00480,2023-03-27,CUS007,PRD014,MKT006,1,21.67,9.75,11.92
TXN01838,2023-03-27,CUS005,PRD002,MKT002,25,604.25,271.91,332.34
TXN02923,2023-03-27,CUS020,PRD001,MKT005,27,363.42,163.54,199.88
TXN00163,2023-03-28,CUS025,PRD014,MKT008,22,465.08,209.29,255.79
TXN00408,2023-03-28,CUS026,PRD016,MKT006,3,50.97,22.94,28.03
TXN00823,2023-03-28,CUS015,PRD001,MKT003,10,132.4,59.58,72.82
TXN01892,2023-03-28,CUS044,PRD019,MKT001,9,274.05,178.13,95.92
TXN02441,2023-03-28,CUS030,PRD002,MKT007,24,593.28,266.98,326.3
TXN02688,2023-03-28,CUS014,PRD006,MKT001,20,922.6,415.17,507.43
TXN00577,2023-03-30,CUS019,PRD012,MKT008,18,708.12,460.28,247.84
TXN02309,2023-03-30,CUS018,PRD004,MKT005,3,98.64,44.39,54.25
TXN02478,2023-03-30,CUS019,PRD018,MKT001,24,700.56,315.25,385.31
TXN03104,2023-03-30,CUS049,PRD005,MKT006,21,194.04,126.13,67.91
TXN00671,2023-03-31,CUS013,PRD019,MKT008,20,610.0,396.5,213.5
TXN02165,2023-03-31,CUS008,PRD006,MKT003,16,748.64,336.89,411.75
TXN02352,2023-03-31,CUS018,PRD005,MKT002,16,151.36,98.38,52.98
TXN02709,2023-03-31,CUS021,PRD001,MKT008,27,345.87,155.64,190.23
TXN04429,2023-03-31,CUS011,PRD014,MKT006,4,99.68,44.86,54.82
TXN01153,2023-04-01,CUS013,PRD004,MKT001,25,877.0,394.65,482.35
TXN01440,2023-04-01,CUS022,PRD010,MKT004,28,610.4,274.68,335.72
TXN03776,2023-04-01,CUS012,PRD019,MKT007,13,444.6,288.99,155.61
TXN02162,2023-04-02,CUS031,PRD016,MKT001,6,99.24,44.66,54.58
TXN03852,2023-04-02,CUS016,PRD011,MKT001,21,290.64,130.79,159.85
TXN00586,2023-04-03,CUS043,PRD003,MKT001,28,1288.0,837.2,450.8
TXN00969,2023-04-03,CUS009,PRD018,MKT002,8,214.4,96.48,117.92
TXN04761,2023-04-03,CUS007,PRD011,MKT007,26,423.54,190.59,232.95
TXN01504,2023-04-04,CUS037,PRD007,MKT004,20,627.0,407.55,219.45
TXN02762,2023-04-04,CUS007,PRD007,MKT002,20,541.8,352.17,189.63
TXN02865,2023-04-05,CUS020,PRD015,MKT006,17,389.98,253.49,136.49
TXN03146,2023-04-05,CUS035,PRD007,MKT003,26,793.52,515.79,277.73
TXN00107,2023-04-06,CUS017,PRD006,MKT001,8,345.28,155.38,189.9
TXN00223,2023-04-06,CUS019,PRD014,MKT008,24,566.64,254.99,311.65
TXN03265,2023-04-06,CUS027,PRD019,MKT006,12,367.92,239.15,128.77
TXN04883,2023-04-06,CUS028,PRD011,MKT001,13,183.56,82.6,100.96
TXN04921,2023-04-06,CUS007,PRD016,MKT003,21,355.11,159.8,195.31
TXN02027,2023-04-07,CUS007,PRD016,MKT002,11,195.91,88.16,107.75
TXN04774,2023-04-07,CUS027,PRD011,MKT002,9,141.93,63.87,78.06
TXN03566,2023-04-08,CUS015,PRD015,MKT001,4,100.56,65.36,35.2
TXN03661,2023-04-08,CUS015,PRD001,MKT002,9,121.95,54.88,67.07
TXN04279,2023-04-08,CUS014,PRD002,MKT006,24,640.32,288.14,352.18
TXN00380,2023-04-09,CUS019,PRD014,MKT002,8,197.52,88.88,108.64
TXN00415,2023-04-09,CUS008,PRD003,MKT002,17,859.52,558.69,300.83
TXN01529,2023-04-09,CUS008,PRD010,MKT007,22,433.62,195.13,238.49
TXN02069,2023-04-09,CUS016,PRD015,MKT001,17,386.07,250.95,135.12
TXN02946,2023-04-09,CUS010,PRD020,MKT004,12,821.28,533.83,287.45
TXN04176,2023-04-09,CUS018,PRD003,MKT010,1,46.68,30.34,16.34
TXN00106,2023-04-10,CUS024,PRD004,MKT007,10,365.6,164.52,201.08
TXN02385,2023-04-10,CUS021,PRD012,MKT001,24,1021.92,664.25,357.67
TXN03136,2023-04-10,CUS029,PRD009,MKT008,26,1608.62,1045.6,563.02
TXN03775,2023-04-10,CUS022,PRD009,MKT007,4,258.4,167.96,90.44
TXN02201,2023-04-11,CUS013,PRD016,MKT003,16,263.84,118.73,145.11
TXN02749,2023-04-11,CUS017,PRD012,MKT003,24,906.96,589.52,317.44
TXN04523,2023-04-11,CUS004,PRD010,MKT006,4,73.28,32.98,40.3
TXN01510,2023-04-12,CUS014,PRD006,MKT009,27,1178.01,530.1,647.91
TXN02878,2023-04-12,CUS011,PRD014,MKT003,10,211.2,95.04,116.16
TXN03363,2023-04-12,CUS012,PRD017,MKT006,18,1779.66,1156.78,622.88
TXN00389,2023-04-13,CUS031,PRD020,MKT006,18,1249.92,812.45,437.47
TXN01199,2023-04-13,CUS018,PRD018,MKT005,19,570.38,256.67,313.71
TXN04478,2023-04-13,CUS034,PRD019,MKT009,13,390.26,253.67,136.59
TXN01179,2023-04-14,CUS001,PRD009,MKT009,14,831.46,540.45,291.01
TXN02872,2023-04-14,CUS013,PRD018,MKT006,6,176.34,79.35,96.99
TXN03203,2023-04-14,CUS047,PRD010,MKT010,19,385.7,173.56,212.14
TXN04777,2023-04-14,CUS004,PRD011,MKT003,12,164.88,74.2,90.68
TXN00311,2023-04-15,CUS018,PRD017,MKT005,22,1828.86,1188.76,640.1
TXN02328,2023-04-15,CUS040,PRD020,MKT002,17,1144.61,744.0,400.61
TXN02759,2023-04-15,CUS013,PRD014,MKT002,8,188.64,84.89,103.75
TXN03403,2023-04-15,CUS001,PRD020,MKT006,19,1339.12,870.43,468.69
TXN01136,2023-04-16,CUS008,PRD020,MKT001,27,1837.35,1194.28,643.07
TXN03995,2023-04-16,CUS036,PRD007,MKT003,9,280.62,182.4,98.22
TXN00922,2023-04-17,CUS021,PRD001,MKT002,14,195.86,88.14,107.72
TXN01910,2023-04-17,CUS030,PRD007,MKT001,16,489.28,318.03,171.25
TXN04507,2023-04-17,CUS031,PRD012,MKT006,6,261.54,170.0,91.54
TXN00361,2023-04-18,CUS022,PRD015,MKT010,13,356.85,231.95,124.9
TXN03658,2023-04-18,CUS031,PRD005,MKT009,21,189.0,122.85,66.15
TXN04467,2023-04-18,CUS026,PRD001,MKT002,24,294.24,132.41,161.83
TXN02618,2023-04-19,CUS008,PRD017,MKT004,2,176.16,114.5,61.66
TXN04901,2023-04-19,CUS008,PRD014,MKT001,3,73.17,32.93,40.24
TXN04930,2023-04-19,CUS009,PRD020,MKT002,3,223.35,145.18,78.17
TXN02117,2023-04-20,CUS031,PRD011,MKT002,13,191.62,86.23,105.39
TXN03959,2023-04-20,CUS032,PRD017,MKT001,21,2009.28,1306.03,703.25
TXN01484,2023-04-21,CUS020,PRD020,MKT001,20,1481.4,962.91,518.49
TXN03523,2023-04-21,CUS020,PRD002,MKT003,26,640.9,288.4,352.5
TXN00291,2023-04-22,CUS043,PRD009,MKT009,2,127.94,83.16,44.78
TXN01859,2023-04-22,CUS006,PRD003,MKT004,11,528.44,343.49,184.95
TXN02263,2023-04-23,CUS016,PRD007,MKT010,6,171.12,111.23,59.89
TXN01937,2023-04-24,CUS017,PRD004,MKT003,27,1037.88,467.05,570.83
TXN00965,2023-04-25,CUS034,PRD017,MKT009,25,2471.5,1606.47,865.03
TXN03961,2023-04-25,CUS006,PRD017,MKT004,17,1602.59,1041.68,560.91
TXN00077,2023-04-26,CUS019,PRD014,MKT008,28,653.52,294.08,359.44
TXN02511,2023-04-26,CUS035,PRD015,MKT006,8,212.0,137.8,74.2
TXN00525,2023-04-27,CUS019,PRD004,MKT001,17,572.73,257.73,315.0
TXN01028,2023-04-27,CUS006,PRD007,MKT006,6,173.22,112.59,60.63
TXN03808,2023-04-27,CUS003,PRD009,MKT004,4,222.4,144.56,77.84
TXN03980,2023-04-27,CUS009,PRD006,MKT004,28,1372.28,617.53,754.75
TXN04880,2023-04-27,CUS013,PRD016,MKT003,25,395.0,177.75,217.25
TXN00557,2023-04-28,CUS043,PRD001,MKT005,22,269.72,121.37,148.35
TXN00814,2023-04-28,CUS012,PRD016,MKT001,10,173.9,78.26,95.64
TXN01043,2023-04-28,CUS015,PRD009,MKT008,28,1784.72,1160.07,624.65
TXN01266,2023-04-28,CUS034,PRD002,MKT008,6,146.58,65.96,80.62
TXN03464,2023-04-28,CUS001,PRD010,MKT001,6,123.84,55.73,68.11
TXN00041,2023-04-29,CUS004,PRD020,MKT001,17,1202.07,781.35,420.72
TXN00990,2023-04-29,CUS031,PRD007,MKT006,2,55.06,35.79,19.27
TXN00263,2023-04-30,CUS019,PRD016,MKT001,13,222.95,100.33,122.62
TXN02004,2023-04-30,CUS010,PRD014,MKT003,17,385.05,173.27,211.78
TXN00092,2023-05-02,CUS009,PRD014,MKT007,23,558.67,251.4,307.27
TXN04999,2023-05-02,CUS049,PRD011,MKT007,12,168.84,75.98,92.86
TXN02083,2023-05-03,CUS006,PRD005,MKT002,4,36.08,23.45,12.63
TXN02951,2023-05-03,CUS023,PRD017,MKT002,8,692.08,449.85,242.23
TXN03196,2023-05-03,CUS018,PRD004,MKT003,8,268.4,120.78,147.62
TXN00923,2023-05-04,CUS031,PRD010,MKT003,24,520.08,234.04,286.04
TXN04121,2023-05-04,CUS027,PRD020,MKT007,6,454.68,295.54,159.14
TXN04146,2023-05-05,CUS016,PRD003,MKT010,8,395.92,257.35,138.57
TXN00756,2023-05-06,CUS023,PRD009,MKT003,2,124.72,81.07,43.65
TXN02628,2023-05-07,CUS021,PRD003,MKT008,30,1574.4,1023.36,551.04
TXN03510,2023-05-07,CUS026,PRD012,MKT007,8,306.88,199.47,107.41
TXN03966,2023-05-07,CUS018,PRD020,MKT003,15,1070.55,695.86,374.69
TXN04152,2023-05-07,CUS029,PRD004,MKT006,9,344.61,155.07,189.54
TXN04936,2023-05-07,CUS023,PRD012,MKT010,14,558.32,362.91,195.41
TXN04164,2023-05-08,CUS007,PRD007,MKT004,2,62.74,40.78,21.96
TXN00256,2023-05-09,CUS009,PRD007,MKT001,17,523.94,340.56,183.38
TXN00370,2023-05-09,CUS002,PRD011,MKT002,29,441.38,198.62,242.76
TXN02532,2023-05-09,CUS023,PRD002,MKT003,4,98.4,44.28,54.12
TXN03509,2023-05-09,CUS026,PRD008,MKT003,15,157.35,70.81,86.54
TXN03817,2023-05-09,CUS006,PRD009,MKT008,12,720.36,468.23,252.13
TXN04645,2023-05-09,CUS022,PRD015,MKT004,21,524.16,340.7,183.46
TXN04225,2023-05-10,CUS017,PRD002,MKT001,25,617.0,277.65,339.35
TXN04720,2023-05-10,CUS036,PRD007,MKT009,3,88.5,57.53,30.97
TXN04258,2023-05-11,CUS033,PRD002,MKT002,15,405.45,182.45,223.0
TXN04796,2023-05-11,CUS006,PRD013,MKT001,2,113.14,50.91,62.23
TXN01572,2023-05-12,CUS015,PRD017,MKT003,25,2318.75,1507.19,811.56
TXN02466,2023-05-12,CUS002,PRD005,MKT005,13,113.49,73.77,39.72
TXN00640,2023-05-13,CUS008,PRD011,MKT002,27,397.44,178.85,218.59
TXN02819,2023-05-13,CUS008,PRD010,MKT001,15,287.4,129.33,158.07
TXN00008,2023-05-14,CUS038,PRD019,MKT005,19,566.58,368.28,198.3
TXN00277,2023-05-14,CUS022,PRD008,MKT009,2,20.4,9.18,11.22
TXN03563,2023-05-14,CUS020,PRD013,MKT001,14,752.5,338.62,413.88
TXN00911,2023-05-15,CUS006,PRD003,MKT001,24,1227.84,798.1,429.74
TXN03997,2023-05-15,CUS040,PRD014,MKT010,15,367.35,165.31,202.04
TXN04518,2023-05-15,CUS008,PRD001,MKT006,6,72.66,32.7,39.96
TXN04955,2023-05-15,CUS003,PRD005,MKT007,4,37.8,24.57,13.23
TXN00775,2023-05-16,CUS012,PRD014,MKT003,8,184.56,83.05,101.51
TXN01181,2023-05-16,CUS009,PRD015,MKT004,6,144.3,93.8,50.5
TXN02007,2023-05-16,CUS021,PRD019,MKT005,13,397.02,258.06,138.96
TXN03838,2023-05-16,CUS009,PRD013,MKT004,4,210.68,94.81,115.87
TXN04418,2023-05-17,CUS040,PRD008,MKT002,2,19.66,8.85,10.81
TXN04549,2023-05-17,CUS014,PRD014,MKT002,18,442.44,199.1,243.34
TXN00603,2023-05-18,CUS043,PRD014,MKT004,6,142.02,63.91,78.11
TXN02220,2023-05-18,CUS004,PRD004,MKT004,3,106.53,47.94,58.59
TXN02565,2023-05-18,CUS012,PRD004,MKT007,14,479.22,215.65,263.57
TXN04951,2023-05-18,CUS007,PRD011,MKT007,23,339.48,152.77,186.71
TXN00674,2023-05-19,CUS038,PRD004,MKT005,29,1078.8,485.46,593.34
TXN04041,2023-05-19,CUS045,PRD002,MKT006,26,606.32,272.84,333.48
TXN04664,2023-05-19,CUS019,PRD002,MKT002,25,600.25,270.11,330.14
TXN00541,2023-05-20,CUS015,PRD019,MKT004,15,472.2,306.93,165.27
TXN02461,2023-05-20,CUS021,PRD020,MKT002,23,1644.96,1069.22,575.74
TXN04917,2023-05-20,CUS036,PRD014,MKT009,24,552.24,248.51,303.73
TXN00426,2023-05-21,CUS007,PRD008,MKT007,15,145.8,65.61,80.19
TXN01914,2023-05-21,CUS030,PRD011,MKT008,26,404.04,181.82,222.22
TXN04266,2023-05-21,CUS044,PRD016,MKT009,10,182.6,82.17,100.43
